datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2019-01-15T01:42:14Z,true,false,false,false,83F,,E1111,OOO

2019-01-15T01:42:55Z,true,false,false,false,84L,,E1111,OOO

2019-01-15T01:43:08Z,true,false,false,false,85L,,E1111,OOO

2019-01-15T01:43:22Z,true,false,false,false,86L,,E1111,OOO

2019-01-15T01:43:36Z,true,false,false,false,87L,,E1111,OOO

2019-01-15T01:43:50Z,true,false,false,false,88L,,E1111,OOO

2019-01-15T01:44:17Z,true,false,false,false,89F,,E1111,OOO

2019-01-15T01:44:29Z,true,false,false,false,90F,,E1111,OOO

2019-01-15T01:44:41Z,true,false,false,false,91F,,E1111,OOO

2019-01-15T01:44:53Z,true,false,false,false,92F,,E1111,OOO

2019-01-15T01:45:06Z,true,false,false,false,93F,,E1111,OOO

2019-01-15T01:45:17Z,true,false,false,false,94F,,E1111,OOO

2019-01-15T01:45:17Z,true,false,false,false,94F,,E1111,OOO

2019-01-15T01:45:30Z,true,false,false,false,96F,,E1111,OOO

2019-01-15T01:45:41Z,true,false,false,false,97F,,E1111,OOO

2019-01-15T01:45:53Z,true,false,false,false,98F,,E1111,OOO

2019-01-15T01:45:53Z,true,false,false,false,98F,,E1111,OOO

2019-01-15T01:46:34Z,true,false,false,false,99L,,E1111,OOO

2019-01-15T01:24:30Z,true,false,false,false,9F,,E1111,OOO

2019-01-15T01:24:30Z,true,false,false,false,9F,,E1111,OOO

2019-01-15T01:22:43Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:26:58Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:29:30Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:29:30Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:33:09Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:36:47Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:40:26Z,true,false,false,false,tesF,,E1111,OOO

